id	TCGA-UB-A7ME_Alive	TCGA-DD-A4NL_Alive	TCGA-DD-A11C_Alive	TCGA-2Y-A9H7_Alive	TCGA-RC-A7S9_Alive	TCGA-G3-AAV2_Alive	TCGA-DD-A1EI_Alive	TCGA-FV-A496_Alive	TCGA-DD-AADL_Alive	TCGA-ZS-A9CF_Alive	TCGA-ZS-A9CFa_Alive	TCGA-RC-A6M3_Alive	TCGA-DD-AACJ_Alive	TCGA-DD-AACG_Dead	TCGA-UB-A7MF_Dead	TCGA-CC-A9FU_Alive	TCGA-DD-A3A4_Dead	TCGA-DD-AAD6_Alive	TCGA-DD-A115_Dead	TCGA-DD-A3A9_Dead	TCGA-DD-A119_Dead
ENSG00000259089.2	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000274808.3	0.74474	0.597684	0.408318	0.505077	0.431264	0.637079	0.683862	0.455639	0.286957	0.563175	0.563175	1.01081	0.532361	0.385399	0.313772	0.337687	0.25821	0.83542	0.361877	0.223321	0.175109
ENSG00000200823.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000070193.4	0.385399	0.175109	0.223321	0.25821	0.286957	0.313772	1.01081	0.337687	0.563175	0.361877	0.361877	0.683862	0.408318	0.637079	0.431264	0.455639	0.597684	0.480066	0.74474	0.83542	0.505077
ENSG00000171467.14	0.532361	0.25821	0.597684	0.480066	0.431264	0.408318	0.563175	0.385399	1.01081	0.83542	0.83542	0.337687	0.286957	0.175109	0.505077	0.74474	0.223321	0.361877	0.683862	0.637079	0.313772
ENSG00000106615.8	0.313772	0.223321	0.431264	0.408318	0.74474	0.505077	0.83542	0.286957	1.01081	0.25821	0.25821	0.637079	0.385399	0.455639	0.361877	0.597684	0.563175	0.480066	0.337687	0.683862	0.532361
ENSG00000100302.6	0.637079	0.532361	1.01081	0.175109	0.25821	0.408318	0.74474	0.455639	0.597684	0.505077	0.505077	0.431264	0.480066	0.223321	0.313772	0.361877	0.385399	0.286957	0.563175	0.683862	0.337687
ENSG00000239830.1	0.505077	0.175109	0.385399	0.74474	0.431264	0.83542	0.361877	0.683862	0.480066	0.563175	0.563175	0.408318	0.455639	0.223321	0.313772	0.337687	0.637079	0.25821	0.532361	1.01081	0.286957
ENSG00000117242.7	0.455639	0.637079	0.313772	0.175109	0.385399	0.532361	0.563175	1.01081	0.505077	0.597684	0.597684	0.408318	0.223321	0.25821	0.480066	0.361877	0.74474	0.337687	0.683862	0.286957	0.431264
ENSG00000255875.2	0.74474	0.175109	0.223321	0.637079	1.01081	0.25821	0.597684	0.286957	0.313772	0.337687	0.337687	0.361877	0.563175	0.83542	0.385399	0.683862	0.408318	0.431264	0.455639	0.480066	0.505077
ENSG00000228007.1	0.455639	0.175109	0.361877	0.385399	0.637079	0.480066	0.74474	0.408318	0.223321	0.83542	0.83542	0.505077	0.337687	0.563175	0.597684	0.431264	0.25821	0.683862	0.313772	1.01081	0.286957
ENSG00000251138.5	0.408318	0.175109	0.597684	0.223321	0.25821	0.505077	0.286957	0.480066	0.637079	1.01081	1.01081	0.532361	0.455639	0.313772	0.337687	0.563175	0.361877	0.683862	0.74474	0.385399	0.431264
